complaint_id,timestamp,atm_id,bank_id,account_id,category,amount_disputed,is_verified_fraud,status
CMP007551,2026-01-07 02:35:36,ATM1287,BANK05,ACC891707,PIN Shoulder Surfing & Theft,10000,1,CLOSED
CMP004253,2026-01-07 02:46:03,ATM1172,BANK03,ACC905124,Phishing & OTP Coerced Cash-out,3000,0,UNDER_INVESTIGATION
CMP009193,2026-01-07 02:46:41,ATM1412,BANK05,ACC240819,Card Skimming / Clone Fraud,3000,1,CLOSED
CMP005160,2026-01-07 03:05:40,ATM1311,BANK03,ACC828129,Unauthorized ATM Cash Withdrawal,5000,0,REGISTERED
CMP000057,2026-01-07 03:09:10,ATM1152,BANK01,ACC105796,Card Skimming / Clone Fraud,10000,1,REGISTERED
CMP002155,2026-01-07 03:26:16,ATM1056,BANK06,ACC760726,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP005469,2026-01-07 03:48:10,ATM1340,BANK07,ACC671332,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP009171,2026-01-07 04:02:43,ATM1399,BANK03,ACC274791,Card Skimming / Clone Fraud,20000,0,CLOSED
CMP001361,2026-01-07 04:06:28,ATM1379,BANK02,ACC_MULE_2081,Phishing & OTP Coerced Cash-out,20000,1,REGISTERED
CMP005220,2026-01-07 04:16:25,ATM1481,BANK10,ACC384518,Card Skimming / Clone Fraud,3000,1,CLOSED
CMP005126,2026-01-07 04:27:00,ATM1361,BANK06,ACC551100,Card Skimming / Clone Fraud,1000,1,UNDER_INVESTIGATION
CMP008587,2026-01-07 04:29:19,ATM1417,BANK09,ACC244559,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP000838,2026-01-07 04:34:46,ATM1232,BANK07,ACC_MULE_2134,ATM Cash Dispense Failure / Trapping,15000,1,RESOLVED
CMP006316,2026-01-07 04:37:53,ATM1162,BANK09,ACC576852,Unauthorized ATM Cash Withdrawal,1000,1,REGISTERED
CMP003481,2026-01-07 04:43:31,ATM1286,BANK05,ACC742942,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP001145,2026-01-07 05:00:21,ATM1295,BANK08,ACC_MULE_2065,Phishing & OTP Coerced Cash-out,20000,1,UNDER_INVESTIGATION
CMP003457,2026-01-07 05:02:26,ATM1134,BANK04,ACC874156,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP000759,2026-01-07 05:07:57,ATM1466,BANK07,ACC_MULE_2019,Phishing & OTP Coerced Cash-out,20000,1,REGISTERED
CMP000643,2026-01-07 05:19:41,ATM1144,BANK08,ACC_MULE_2030,Unauthorized ATM Cash Withdrawal,10000,1,RESOLVED
CMP008842,2026-01-07 05:21:10,ATM1120,BANK10,ACC620127,Card Skimming / Clone Fraud,15000,0,UNDER_INVESTIGATION
CMP001189,2026-01-07 05:44:29,ATM1119,BANK09,ACC102582,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP006420,2026-01-07 05:56:34,ATM1163,BANK06,ACC751744,Phishing & OTP Coerced Cash-out,20000,1,REGISTERED
CMP000091,2026-01-07 06:08:29,ATM1393,BANK01,ACC_MULE_2102,ATM Cash Dispense Failure / Trapping,15000,1,UNDER_INVESTIGATION
CMP000841,2026-01-07 06:15:44,ATM1144,BANK08,ACC_MULE_2030,Unauthorized ATM Cash Withdrawal,10000,1,RESOLVED
CMP002653,2026-01-07 06:39:23,ATM1070,BANK01,ACC387280,Card Skimming / Clone Fraud,5000,1,REGISTERED
CMP004093,2026-01-07 06:50:03,ATM1491,BANK10,ACC826459,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP001355,2026-01-07 06:51:54,ATM1144,BANK08,ACC_MULE_2030,Card Skimming / Clone Fraud,10000,1,UNDER_INVESTIGATION
CMP001611,2026-01-07 06:57:36,ATM1295,BANK08,ACC_MULE_2065,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP002648,2026-01-07 07:00:48,ATM1189,BANK10,ACC691275,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP002914,2026-01-07 07:16:15,ATM1433,BANK10,ACC703154,Unauthorized ATM Cash Withdrawal,20000,1,CLOSED
CMP005128,2026-01-07 07:23:03,ATM1103,BANK10,ACC649121,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP005644,2026-01-07 07:27:11,ATM1146,BANK04,ACC736033,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP005376,2026-01-07 07:30:30,ATM1390,BANK04,ACC196226,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP005799,2026-01-07 07:38:09,ATM1273,BANK03,ACC839205,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP004706,2026-01-07 07:47:52,ATM1031,BANK06,ACC511393,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP009862,2026-01-07 07:56:38,ATM1073,BANK09,ACC878176,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP006780,2026-01-07 07:57:24,ATM1225,BANK03,ACC418503,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP002958,2026-01-07 08:01:43,ATM1108,BANK02,ACC604133,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP007971,2026-01-07 08:06:29,ATM1055,BANK06,ACC530080,Card Skimming / Clone Fraud,10000,1,REGISTERED
CMP000731,2026-01-07 08:27:39,ATM1466,BANK07,ACC_MULE_2019,Phishing & OTP Coerced Cash-out,20000,1,RESOLVED
CMP007055,2026-01-07 08:41:18,ATM1446,BANK07,ACC149193,Card Skimming / Clone Fraud,10000,0,CLOSED
CMP002811,2026-01-07 09:03:08,ATM1254,BANK04,ACC160533,ATM Cash Dispense Failure / Trapping,3000,0,UNDER_INVESTIGATION
CMP009870,2026-01-07 09:40:34,ATM1061,BANK08,ACC597844,Card Skimming / Clone Fraud,15000,1,UNDER_INVESTIGATION
CMP002672,2026-01-07 10:10:17,ATM1194,BANK09,ACC616860,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP001120,2026-01-07 10:14:06,ATM1466,BANK07,ACC_MULE_2019,Unauthorized ATM Cash Withdrawal,20000,1,RESOLVED
CMP001448,2026-01-07 10:22:00,ATM1395,BANK03,ACC_MULE_2005,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP008948,2026-01-07 10:35:03,ATM1293,BANK08,ACC287122,Phishing & OTP Coerced Cash-out,1000,0,UNDER_INVESTIGATION
CMP008847,2026-01-07 10:51:26,ATM1384,BANK10,ACC911295,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP004299,2026-01-07 11:05:56,ATM1356,BANK08,ACC151001,Card Skimming / Clone Fraud,3000,0,REGISTERED
CMP002442,2026-01-07 11:10:56,ATM1087,BANK04,ACC716060,PIN Shoulder Surfing & Theft,5000,0,UNDER_INVESTIGATION
CMP007062,2026-01-07 11:36:26,ATM1135,BANK09,ACC605903,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP008507,2026-01-07 12:02:53,ATM1096,BANK01,ACC440144,Card Skimming / Clone Fraud,5000,0,CLOSED
CMP000938,2026-01-07 12:06:53,ATM1319,BANK01,ACC_MULE_2107,ATM Cash Dispense Failure / Trapping,25000,1,UNDER_INVESTIGATION
CMP006727,2026-01-07 12:07:47,ATM1013,BANK02,ACC448316,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP009417,2026-01-07 12:09:08,ATM1171,BANK04,ACC530650,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP007006,2026-01-07 12:13:29,ATM1107,BANK08,ACC405998,Card Skimming / Clone Fraud,1000,0,REGISTERED
CMP000455,2026-01-07 12:21:48,ATM1436,BANK01,ACC_MULE_2092,Phishing & OTP Coerced Cash-out,20000,1,REGISTERED
CMP001764,2026-01-07 12:31:08,ATM1209,BANK08,ACC654918,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP006219,2026-01-07 12:38:53,ATM1035,BANK08,ACC553050,Unauthorized ATM Cash Withdrawal,1000,0,CLOSED
CMP000384,2026-01-07 12:42:05,ATM1265,BANK06,ACC104516,ATM Cash Dispense Failure / Trapping,25000,1,UNDER_INVESTIGATION
CMP001898,2026-01-07 12:48:33,ATM1059,BANK08,ACC462802,Phishing & OTP Coerced Cash-out,1000,0,CLOSED
CMP007088,2026-01-07 12:57:55,ATM1461,BANK08,ACC190942,Unauthorized ATM Cash Withdrawal,1000,0,UNDER_INVESTIGATION
CMP004353,2026-01-07 12:57:56,ATM1079,BANK02,ACC862409,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP008933,2026-01-07 13:07:26,ATM1124,BANK05,ACC735236,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP003917,2026-01-07 13:08:57,ATM1430,BANK10,ACC415848,Phishing & OTP Coerced Cash-out,3000,1,REGISTERED
CMP009945,2026-01-07 13:15:54,ATM1150,BANK02,ACC172964,PIN Shoulder Surfing & Theft,10000,0,UNDER_INVESTIGATION
CMP004170,2026-01-07 13:30:37,ATM1360,BANK07,ACC509452,Phishing & OTP Coerced Cash-out,10000,0,UNDER_INVESTIGATION
CMP002364,2026-01-07 13:33:36,ATM1444,BANK09,ACC991464,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP001568,2026-01-07 13:40:05,ATM1105,BANK06,ACC104176,ATM Cash Dispense Failure / Trapping,20000,1,RESOLVED
CMP000269,2026-01-07 13:48:08,ATM1105,BANK06,ACC104176,PIN Shoulder Surfing & Theft,20000,1,RESOLVED
CMP008140,2026-01-07 13:55:33,ATM1231,BANK05,ACC634392,ATM Cash Dispense Failure / Trapping,15000,0,CLOSED
CMP007973,2026-01-07 14:04:44,ATM1334,BANK05,ACC805720,Unauthorized ATM Cash Withdrawal,1000,1,REGISTERED
CMP000744,2026-01-07 14:13:22,ATM1057,BANK05,ACC105872,Card Skimming / Clone Fraud,15000,1,RESOLVED
CMP006985,2026-01-07 14:17:33,ATM1156,BANK04,ACC523139,Unauthorized ATM Cash Withdrawal,3000,1,CLOSED
CMP009338,2026-01-07 14:19:22,ATM1283,BANK07,ACC697972,Phishing & OTP Coerced Cash-out,15000,0,REGISTERED
CMP005943,2026-01-07 14:34:21,ATM1399,BANK03,ACC648450,ATM Cash Dispense Failure / Trapping,15000,0,REGISTERED
CMP005845,2026-01-07 14:41:06,ATM1126,BANK03,ACC436264,PIN Shoulder Surfing & Theft,10000,0,REGISTERED
CMP002523,2026-01-07 14:49:42,ATM1137,BANK03,ACC168702,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP002297,2026-01-07 15:01:51,ATM1256,BANK04,ACC650306,Card Skimming / Clone Fraud,1000,1,REGISTERED
CMP008859,2026-01-07 15:40:10,ATM1289,BANK04,ACC721198,Unauthorized ATM Cash Withdrawal,2000,0,REGISTERED
CMP003901,2026-01-07 15:48:17,ATM1240,BANK08,ACC925944,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP006412,2026-01-07 16:00:54,ATM1105,BANK06,ACC537894,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP007760,2026-01-07 16:13:49,ATM1353,BANK03,ACC813537,Phishing & OTP Coerced Cash-out,10000,0,REGISTERED
CMP003105,2026-01-07 16:17:50,ATM1060,BANK09,ACC983711,ATM Cash Dispense Failure / Trapping,15000,1,UNDER_INVESTIGATION
CMP008288,2026-01-07 16:22:59,ATM1476,BANK10,ACC460208,Unauthorized ATM Cash Withdrawal,2000,1,UNDER_INVESTIGATION
CMP009000,2026-01-07 16:28:09,ATM1208,BANK08,ACC119964,Card Skimming / Clone Fraud,3000,1,UNDER_INVESTIGATION
CMP008845,2026-01-07 16:32:11,ATM1442,BANK08,ACC779011,Unauthorized ATM Cash Withdrawal,20000,0,UNDER_INVESTIGATION
CMP004327,2026-01-07 16:59:33,ATM1075,BANK08,ACC760610,Card Skimming / Clone Fraud,5000,1,CLOSED
CMP001399,2026-01-07 17:12:55,ATM1213,BANK10,ACC_MULE_2013,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP009297,2026-01-07 17:14:25,ATM1427,BANK08,ACC640342,Card Skimming / Clone Fraud,20000,1,UNDER_INVESTIGATION
CMP008028,2026-01-07 17:17:54,ATM1132,BANK06,ACC797418,Card Skimming / Clone Fraud,5000,0,REGISTERED
CMP008889,2026-01-07 17:25:56,ATM1017,BANK02,ACC509831,ATM Cash Dispense Failure / Trapping,20000,0,REGISTERED
CMP008470,2026-01-07 17:43:33,ATM1300,BANK03,ACC391988,Unauthorized ATM Cash Withdrawal,2000,0,UNDER_INVESTIGATION
CMP005187,2026-01-07 17:55:45,ATM1220,BANK08,ACC940897,Card Skimming / Clone Fraud,3000,0,REGISTERED
CMP000109,2026-01-07 18:00:45,ATM1103,BANK10,ACC_MULE_2048,Card Skimming / Clone Fraud,8000,1,REGISTERED
CMP004708,2026-01-07 18:07:16,ATM1034,BANK07,ACC542146,Phishing & OTP Coerced Cash-out,1000,0,UNDER_INVESTIGATION
CMP007769,2026-01-07 18:11:56,ATM1383,BANK08,ACC169020,Unauthorized ATM Cash Withdrawal,5000,1,REGISTERED
CMP002601,2026-01-07 18:24:38,ATM1146,BANK04,ACC567210,Unauthorized ATM Cash Withdrawal,15000,1,REGISTERED
CMP006839,2026-01-07 18:25:41,ATM1297,BANK10,ACC755089,PIN Shoulder Surfing & Theft,1000,1,UNDER_INVESTIGATION
CMP000043,2026-01-07 18:30:36,ATM1057,BANK05,ACC105872,Card Skimming / Clone Fraud,15000,1,UNDER_INVESTIGATION
CMP000401,2026-01-07 18:36:54,ATM1241,BANK08,ACC_MULE_2146,Phishing & OTP Coerced Cash-out,25000,1,RESOLVED
CMP006629,2026-01-07 18:45:22,ATM1351,BANK08,ACC440983,Phishing & OTP Coerced Cash-out,5000,1,UNDER_INVESTIGATION
CMP003318,2026-01-07 18:53:39,ATM1084,BANK02,ACC725846,Card Skimming / Clone Fraud,2000,1,CLOSED
CMP009886,2026-01-07 18:56:53,ATM1483,BANK02,ACC170137,ATM Cash Dispense Failure / Trapping,1000,0,UNDER_INVESTIGATION
CMP005765,2026-01-07 18:59:33,ATM1389,BANK04,ACC602960,PIN Shoulder Surfing & Theft,20000,0,CLOSED
CMP005157,2026-01-07 19:03:59,ATM1207,BANK09,ACC594634,Card Skimming / Clone Fraud,2000,1,CLOSED
CMP003154,2026-01-07 19:31:45,ATM1297,BANK10,ACC203499,Phishing & OTP Coerced Cash-out,2000,1,UNDER_INVESTIGATION
CMP000261,2026-01-07 19:32:34,ATM1241,BANK08,ACC103523,ATM Cash Dispense Failure / Trapping,8000,1,RESOLVED
CMP001213,2026-01-07 19:38:31,ATM1241,BANK08,ACC103523,Unauthorized ATM Cash Withdrawal,8000,1,REGISTERED
CMP005076,2026-01-07 19:42:42,ATM1359,BANK05,ACC659593,Phishing & OTP Coerced Cash-out,3000,0,CLOSED
CMP004200,2026-01-07 19:45:21,ATM1240,BANK08,ACC309862,Card Skimming / Clone Fraud,3000,0,CLOSED
CMP003912,2026-01-07 19:53:39,ATM1275,BANK10,ACC302042,Unauthorized ATM Cash Withdrawal,2000,1,CLOSED
CMP008112,2026-01-07 19:54:05,ATM1385,BANK05,ACC357865,PIN Shoulder Surfing & Theft,20000,0,CLOSED
CMP001237,2026-01-07 20:25:21,ATM1399,BANK03,ACC100406,Unauthorized ATM Cash Withdrawal,20000,1,UNDER_INVESTIGATION
CMP008812,2026-01-07 20:38:46,ATM1402,BANK02,ACC467049,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP004874,2026-01-07 20:40:49,ATM1141,BANK04,ACC913860,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP007859,2026-01-07 20:41:12,ATM1370,BANK06,ACC327975,Unauthorized ATM Cash Withdrawal,5000,1,CLOSED
CMP000619,2026-01-07 20:41:52,ATM1002,BANK04,ACC_MULE_2071,Card Skimming / Clone Fraud,10000,1,RESOLVED
CMP001114,2026-01-07 20:53:12,ATM1213,BANK10,ACC_MULE_2013,Unauthorized ATM Cash Withdrawal,15000,1,RESOLVED
CMP002205,2026-01-07 21:07:23,ATM1131,BANK07,ACC679612,Card Skimming / Clone Fraud,2000,0,REGISTERED
CMP009957,2026-01-07 21:10:09,ATM1129,BANK03,ACC971927,Card Skimming / Clone Fraud,1000,0,CLOSED
CMP008608,2026-01-07 21:11:11,ATM1309,BANK10,ACC454979,Phishing & OTP Coerced Cash-out,1000,1,UNDER_INVESTIGATION
CMP008659,2026-01-07 21:14:15,ATM1028,BANK08,ACC801099,Unauthorized ATM Cash Withdrawal,3000,0,UNDER_INVESTIGATION
CMP002656,2026-01-07 21:16:21,ATM1459,BANK06,ACC796536,Unauthorized ATM Cash Withdrawal,20000,1,UNDER_INVESTIGATION
CMP000135,2026-01-07 21:21:24,ATM1358,BANK03,ACC_MULE_2015,ATM Cash Dispense Failure / Trapping,20000,1,RESOLVED
CMP002674,2026-01-07 21:33:56,ATM1161,BANK02,ACC494478,Phishing & OTP Coerced Cash-out,5000,0,UNDER_INVESTIGATION
CMP009415,2026-01-07 21:40:38,ATM1492,BANK04,ACC466829,ATM Cash Dispense Failure / Trapping,20000,1,CLOSED
CMP004023,2026-01-07 21:55:49,ATM1182,BANK02,ACC370389,Unauthorized ATM Cash Withdrawal,5000,1,UNDER_INVESTIGATION
CMP007560,2026-01-07 22:04:15,ATM1138,BANK03,ACC425629,Unauthorized ATM Cash Withdrawal,20000,0,CLOSED
CMP000199,2026-01-07 22:13:21,ATM1057,BANK05,ACC105872,Card Skimming / Clone Fraud,15000,1,UNDER_INVESTIGATION
CMP003781,2026-01-07 22:14:40,ATM1004,BANK02,ACC127982,Unauthorized ATM Cash Withdrawal,10000,1,UNDER_INVESTIGATION
CMP004967,2026-01-07 22:16:42,ATM1196,BANK05,ACC658885,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP001592,2026-01-07 22:41:08,ATM1358,BANK03,ACC_MULE_2015,Card Skimming / Clone Fraud,20000,1,RESOLVED
CMP002546,2026-01-07 23:02:51,ATM1459,BANK06,ACC473854,Card Skimming / Clone Fraud,1000,0,CLOSED
CMP003838,2026-01-07 23:18:22,ATM1003,BANK02,ACC240411,Unauthorized ATM Cash Withdrawal,15000,1,CLOSED
CMP005131,2026-01-07 23:19:04,ATM1142,BANK02,ACC452579,Unauthorized ATM Cash Withdrawal,15000,1,UNDER_INVESTIGATION
CMP004499,2026-01-07 23:28:19,ATM1050,BANK03,ACC594839,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP009098,2026-01-07 23:33:43,ATM1466,BANK07,ACC951747,Phishing & OTP Coerced Cash-out,3000,0,CLOSED
CMP003135,2026-01-07 23:37:03,ATM1101,BANK04,ACC203040,Unauthorized ATM Cash Withdrawal,2000,0,CLOSED
CMP001326,2026-01-07 23:48:19,ATM1489,BANK01,ACC107799,Unauthorized ATM Cash Withdrawal,25000,1,UNDER_INVESTIGATION
CMP006402,2026-01-08 00:17:40,ATM1242,BANK03,ACC870406,Unauthorized ATM Cash Withdrawal,5000,0,REGISTERED
CMP000092,2026-01-08 00:25:10,ATM1489,BANK01,ACC107799,Unauthorized ATM Cash Withdrawal,25000,1,RESOLVED
CMP004168,2026-01-08 00:27:43,ATM1325,BANK08,ACC124829,Phishing & OTP Coerced Cash-out,3000,0,REGISTERED
CMP002219,2026-01-08 00:27:53,ATM1178,BANK02,ACC404209,Phishing & OTP Coerced Cash-out,2000,1,CLOSED
CMP004459,2026-01-08 00:31:53,ATM1195,BANK05,ACC280668,ATM Cash Dispense Failure / Trapping,15000,1,CLOSED
CMP009828,2026-01-08 00:37:14,ATM1140,BANK07,ACC855536,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP008632,2026-01-08 00:46:33,ATM1365,BANK05,ACC255380,Unauthorized ATM Cash Withdrawal,15000,0,REGISTERED
CMP003370,2026-01-08 00:48:15,ATM1435,BANK05,ACC176120,Unauthorized ATM Cash Withdrawal,2000,1,UNDER_INVESTIGATION
CMP005129,2026-01-08 00:51:14,ATM1205,BANK06,ACC564759,Phishing & OTP Coerced Cash-out,15000,0,CLOSED
CMP009628,2026-01-08 01:05:42,ATM1427,BANK08,ACC505246,Unauthorized ATM Cash Withdrawal,1000,1,REGISTERED
CMP002574,2026-01-08 01:18:25,ATM1036,BANK04,ACC156648,ATM Cash Dispense Failure / Trapping,2000,1,REGISTERED
CMP005993,2026-01-08 01:31:15,ATM1361,BANK06,ACC306507,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP006922,2026-01-08 01:39:45,ATM1231,BANK05,ACC440299,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP005502,2026-01-08 01:45:04,ATM1403,BANK07,ACC420466,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP000948,2026-01-08 01:52:23,ATM1256,BANK04,ACC_MULE_2048,Unauthorized ATM Cash Withdrawal,20000,1,RESOLVED
CMP000312,2026-01-08 01:57:31,ATM1212,BANK09,ACC_MULE_2142,Unauthorized ATM Cash Withdrawal,10000,1,RESOLVED
CMP007345,2026-01-08 02:15:07,ATM1052,BANK10,ACC706296,ATM Cash Dispense Failure / Trapping,15000,1,UNDER_INVESTIGATION
CMP000395,2026-01-08 02:30:26,ATM1262,BANK09,ACC_MULE_2004,PIN Shoulder Surfing & Theft,20000,1,UNDER_INVESTIGATION
CMP002357,2026-01-08 02:34:37,ATM1372,BANK03,ACC573401,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP003606,2026-01-08 02:57:19,ATM1245,BANK10,ACC167548,Unauthorized ATM Cash Withdrawal,1000,1,REGISTERED
CMP004635,2026-01-08 03:05:21,ATM1274,BANK08,ACC816941,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP002739,2026-01-08 03:26:19,ATM1037,BANK05,ACC745555,Card Skimming / Clone Fraud,15000,1,REGISTERED
CMP000160,2026-01-08 03:37:18,ATM1042,BANK10,ACC_MULE_2114,Unauthorized ATM Cash Withdrawal,10000,1,REGISTERED
CMP007635,2026-01-08 03:37:53,ATM1010,BANK01,ACC355251,Unauthorized ATM Cash Withdrawal,15000,0,UNDER_INVESTIGATION
CMP009646,2026-01-08 03:39:58,ATM1351,BANK08,ACC775665,Card Skimming / Clone Fraud,15000,0,REGISTERED
CMP000252,2026-01-08 03:47:54,ATM1004,BANK02,ACC_MULE_2133,Unauthorized ATM Cash Withdrawal,15000,1,UNDER_INVESTIGATION
CMP009125,2026-01-08 03:54:15,ATM1429,BANK06,ACC606982,Phishing & OTP Coerced Cash-out,3000,1,REGISTERED
CMP002397,2026-01-08 04:12:33,ATM1167,BANK09,ACC476863,Unauthorized ATM Cash Withdrawal,1000,1,UNDER_INVESTIGATION
CMP003534,2026-01-08 04:23:41,ATM1017,BANK02,ACC888207,Card Skimming / Clone Fraud,3000,0,REGISTERED
CMP007426,2026-01-08 04:28:59,ATM1191,BANK08,ACC943109,Card Skimming / Clone Fraud,3000,1,REGISTERED
CMP000077,2026-01-08 04:29:03,ATM1115,BANK09,ACC102012,Unauthorized ATM Cash Withdrawal,25000,1,RESOLVED
CMP004805,2026-01-08 04:29:32,ATM1017,BANK02,ACC363138,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP005243,2026-01-08 04:32:44,ATM1182,BANK02,ACC877444,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP007985,2026-01-08 04:33:01,ATM1369,BANK06,ACC400520,Unauthorized ATM Cash Withdrawal,5000,0,UNDER_INVESTIGATION
CMP009401,2026-01-08 04:39:05,ATM1058,BANK10,ACC596659,Card Skimming / Clone Fraud,20000,0,UNDER_INVESTIGATION
CMP009269,2026-01-08 04:43:46,ATM1036,BANK04,ACC254673,Phishing & OTP Coerced Cash-out,15000,1,UNDER_INVESTIGATION
CMP002704,2026-01-08 04:50:32,ATM1411,BANK02,ACC205549,PIN Shoulder Surfing & Theft,3000,1,CLOSED
CMP004309,2026-01-08 04:54:29,ATM1334,BANK05,ACC864341,Card Skimming / Clone Fraud,3000,0,UNDER_INVESTIGATION
CMP002472,2026-01-08 04:59:35,ATM1350,BANK07,ACC692514,Card Skimming / Clone Fraud,5000,0,UNDER_INVESTIGATION
CMP007637,2026-01-08 05:03:01,ATM1154,BANK07,ACC537543,PIN Shoulder Surfing & Theft,15000,1,REGISTERED
CMP004648,2026-01-08 05:11:15,ATM1496,BANK10,ACC695651,Card Skimming / Clone Fraud,5000,0,REGISTERED
CMP002426,2026-01-08 05:14:29,ATM1331,BANK09,ACC534488,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP006103,2026-01-08 05:27:00,ATM1443,BANK01,ACC833676,Unauthorized ATM Cash Withdrawal,2000,0,UNDER_INVESTIGATION
CMP004230,2026-01-08 06:11:18,ATM1371,BANK04,ACC610288,Phishing & OTP Coerced Cash-out,2000,1,UNDER_INVESTIGATION
CMP009279,2026-01-08 06:11:27,ATM1361,BANK06,ACC484875,ATM Cash Dispense Failure / Trapping,20000,0,CLOSED
CMP009638,2026-01-08 06:11:28,ATM1379,BANK02,ACC370898,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP009626,2026-01-08 06:19:26,ATM1449,BANK10,ACC142251,Unauthorized ATM Cash Withdrawal,3000,1,REGISTERED
CMP003949,2026-01-08 06:41:29,ATM1068,BANK09,ACC911743,Unauthorized ATM Cash Withdrawal,3000,0,CLOSED
CMP002378,2026-01-08 06:52:27,ATM1272,BANK01,ACC456706,Unauthorized ATM Cash Withdrawal,10000,0,CLOSED
CMP001981,2026-01-08 06:53:32,ATM1432,BANK04,ACC176806,Unauthorized ATM Cash Withdrawal,20000,1,REGISTERED
CMP007862,2026-01-08 07:04:30,ATM1342,BANK05,ACC922375,Unauthorized ATM Cash Withdrawal,20000,0,REGISTERED
CMP005840,2026-01-08 07:05:51,ATM1258,BANK02,ACC121013,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP003771,2026-01-08 07:07:13,ATM1106,BANK03,ACC843142,Unauthorized ATM Cash Withdrawal,2000,1,REGISTERED
CMP003888,2026-01-08 07:15:54,ATM1295,BANK08,ACC794813,Phishing & OTP Coerced Cash-out,3000,0,UNDER_INVESTIGATION
CMP003818,2026-01-08 07:50:05,ATM1497,BANK05,ACC838898,Unauthorized ATM Cash Withdrawal,5000,0,CLOSED
CMP001928,2026-01-08 08:01:29,ATM1465,BANK09,ACC785185,Card Skimming / Clone Fraud,20000,1,CLOSED
CMP005257,2026-01-08 08:02:11,ATM1375,BANK03,ACC344009,Card Skimming / Clone Fraud,20000,0,CLOSED
CMP002152,2026-01-08 08:02:12,ATM1027,BANK09,ACC800882,PIN Shoulder Surfing & Theft,15000,0,UNDER_INVESTIGATION
CMP007831,2026-01-08 08:10:33,ATM1333,BANK03,ACC771728,ATM Cash Dispense Failure / Trapping,5000,0,REGISTERED
CMP006101,2026-01-08 08:11:57,ATM1373,BANK10,ACC491467,PIN Shoulder Surfing & Theft,20000,1,CLOSED
CMP004244,2026-01-08 08:18:11,ATM1088,BANK08,ACC279780,Unauthorized ATM Cash Withdrawal,3000,0,REGISTERED
CMP003749,2026-01-08 08:21:12,ATM1135,BANK09,ACC684858,ATM Cash Dispense Failure / Trapping,20000,0,CLOSED
CMP009290,2026-01-08 08:36:58,ATM1431,BANK09,ACC843552,ATM Cash Dispense Failure / Trapping,10000,1,CLOSED
