complaint_id,complaint_number,reported_at,crime_category,fraud_amount,state,district,police_station,latitude,longitude,status,timestamp,category
COMP003466,CMP-2026-003466,2026-03-06 06:44:29,IDENTITY_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.616089,77.37457,CLOSED,2026-03-06 06:44:29,IDENTITY_FRAUD
COMP006355,CMP-2026-006355,2026-03-06 07:32:25,UPI_FRAUD,10000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.75128,83.377653,CLOSED,2026-03-06 07:32:25,UPI_FRAUD
COMP003859,CMP-2026-003859,2026-03-06 07:59:56,ATM_FRAUD,8000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.313539,83.017531,UNDER_INVESTIGATION,2026-03-06 07:59:56,ATM_FRAUD
COMP009840,CMP-2026-009840,2026-03-06 10:20:12,UPI_FRAUD,20000.0,Uttar Pradesh,Jhansi,Sadar PS,25.441154,78.562829,UNDER_INVESTIGATION,2026-03-06 10:20:12,UPI_FRAUD
COMP009936,CMP-2026-009936,2026-03-06 10:34:18,CARD_FRAUD,20000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.473375,80.348043,RESOLVED,2026-03-06 10:34:18,CARD_FRAUD
COMP002428,CMP-2026-002428,2026-03-06 12:12:55,ATM_FRAUD,2000.0,Uttar Pradesh,Mathura,Kotwali PS,27.497872,77.67152,UNDER_INVESTIGATION,2026-03-06 12:12:55,ATM_FRAUD
COMP004637,CMP-2026-004637,2026-03-06 12:18:58,ONLINE_BANKING_FRAUD,8000.0,Uttar Pradesh,Varanasi,Cantt PS,25.346604,82.985655,RESOLVED,2026-03-06 12:18:58,ONLINE_BANKING_FRAUD
COMP003116,CMP-2026-003116,2026-03-06 12:24:28,CARD_FRAUD,5000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.990343,77.72077,REGISTERED,2026-03-06 12:24:28,CARD_FRAUD
COMP004574,CMP-2026-004574,2026-03-06 13:04:05,ATM_FRAUD,15000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.939821,78.097023,UNDER_INVESTIGATION,2026-03-06 13:04:05,ATM_FRAUD
COMP008743,CMP-2026-008743,2026-03-06 13:11:25,CARD_FRAUD,2000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.44891,81.844286,REGISTERED,2026-03-06 13:11:25,CARD_FRAUD
COMP009007,CMP-2026-009007,2026-03-06 13:19:16,ATM_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.459311,81.854077,REGISTERED,2026-03-06 13:19:16,ATM_FRAUD
COMP007457,CMP-2026-007457,2026-03-06 14:30:41,IDENTITY_FRAUD,8000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.564378,77.303267,REGISTERED,2026-03-06 14:30:41,IDENTITY_FRAUD
COMP007804,CMP-2026-007804,2026-03-06 14:33:56,ONLINE_BANKING_FRAUD,30000.0,Uttar Pradesh,Kanpur Nagar,Kalyanpur PS,26.491374,80.261223,CLOSED,2026-03-06 14:33:56,ONLINE_BANKING_FRAUD
COMP001913,CMP-2026-001913,2026-03-06 14:36:58,ATM_FRAUD,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.487824,77.516722,UNDER_INVESTIGATION,2026-03-06 14:36:58,ATM_FRAUD
COMP004920,CMP-2026-004920,2026-03-06 15:30:32,CARD_FRAUD,15000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.820793,80.935485,CLOSED,2026-03-06 15:30:32,CARD_FRAUD
COMP009394,CMP-2026-009394,2026-03-06 15:53:23,UPI_FRAUD,10000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.439497,81.904902,UNDER_INVESTIGATION,2026-03-06 15:53:23,UPI_FRAUD
COMP002154,CMP-2026-002154,2026-03-06 17:04:41,ATM_FRAUD,10000.0,Uttar Pradesh,Mathura,Kotwali PS,27.501932,77.667374,RESOLVED,2026-03-06 17:04:41,ATM_FRAUD
COMP006253,CMP-2026-006253,2026-03-06 17:05:34,ATM_FRAUD,2000.0,Uttar Pradesh,Lucknow,Hazratganj PS,26.858338,80.943907,REGISTERED,2026-03-06 17:05:34,ATM_FRAUD
COMP000058,CMP-2026-000058,2026-03-06 17:14:30,CARD_FRAUD,25000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.447779,78.580649,REGISTERED,2026-03-06 17:14:30,CARD_FRAUD
COMP004383,CMP-2026-004383,2026-03-06 18:25:04,ATM_FRAUD,5000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.485537,77.503115,REGISTERED,2026-03-06 18:25:04,ATM_FRAUD
COMP000581,CMP-2026-000581,2026-03-06 18:29:25,UPI_FRAUD,10000.0,Uttar Pradesh,Mathura,Kotwali PS,27.496038,77.660231,REGISTERED,2026-03-06 18:29:25,UPI_FRAUD
COMP009254,CMP-2026-009254,2026-03-06 19:14:10,UPI_FRAUD,10000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.372394,83.013964,REGISTERED,2026-03-06 19:14:10,UPI_FRAUD
COMP005678,CMP-2026-005678,2026-03-06 19:27:08,ATM_FRAUD,20000.0,Uttar Pradesh,Bareilly,CB Ganj PS,28.411204,79.362611,REGISTERED,2026-03-06 19:27:08,ATM_FRAUD
COMP006290,CMP-2026-006290,2026-03-06 19:34:44,ATM_FRAUD,8000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.63253,77.369565,CLOSED,2026-03-06 19:34:44,ATM_FRAUD
COMP003461,CMP-2026-003461,2026-03-06 19:56:53,ONLINE_BANKING_FRAUD,30000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.665328,77.357134,RESOLVED,2026-03-06 19:56:53,ONLINE_BANKING_FRAUD
COMP006272,CMP-2026-006272,2026-03-06 20:33:52,CARD_FRAUD,15000.0,Uttar Pradesh,Saharanpur,Janakpuri PS,29.941597,77.523089,REGISTERED,2026-03-06 20:33:52,CARD_FRAUD
COMP008347,CMP-2026-008347,2026-03-06 20:39:59,PHISHING,5000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.41995,80.324625,UNDER_INVESTIGATION,2026-03-06 20:39:59,PHISHING
COMP000520,CMP-2026-000520,2026-03-06 20:44:27,UPI_FRAUD,2000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.885833,80.982855,REGISTERED,2026-03-06 20:44:27,UPI_FRAUD
COMP002485,CMP-2026-002485,2026-03-06 20:59:03,ATM_FRAUD,15000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.445722,80.318363,REGISTERED,2026-03-06 20:59:03,ATM_FRAUD
COMP002982,CMP-2026-002982,2026-03-06 20:59:35,UPI_FRAUD,20000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.406426,80.339788,REGISTERED,2026-03-06 20:59:35,UPI_FRAUD
COMP008270,CMP-2026-008270,2026-03-06 23:06:51,ATM_FRAUD,30000.0,Uttar Pradesh,Muzaffarnagar,Civil Lines PS,29.479696,77.704599,CLOSED,2026-03-06 23:06:51,ATM_FRAUD
COMP001129,CMP-2026-001129,2026-03-06 23:54:41,ATM_FRAUD,10000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.325334,82.995873,RESOLVED,2026-03-06 23:54:41,ATM_FRAUD
COMP005539,CMP-2026-005539,2026-03-06 23:58:15,CARD_FRAUD,20000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.56687,77.330017,RESOLVED,2026-03-06 23:58:15,CARD_FRAUD
COMP002649,CMP-2026-002649,2026-03-07 00:06:37,PHISHING,30000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.88281,80.9836,REGISTERED,2026-03-07 00:06:37,PHISHING
COMP002823,CMP-2026-002823,2026-03-07 00:35:37,CARD_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.43832,80.326438,CLOSED,2026-03-07 00:35:37,CARD_FRAUD
COMP001622,CMP-2026-001622,2026-03-07 01:17:21,ATM_FRAUD,5000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.966326,77.716036,REGISTERED,2026-03-07 01:17:21,ATM_FRAUD
COMP001029,CMP-2026-001029,2026-03-07 01:55:01,OTHER,2000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.29355,83.0065,RESOLVED,2026-03-07 01:55:01,OTHER
COMP007256,CMP-2026-007256,2026-03-07 02:03:02,UPI_FRAUD,8000.0,Uttar Pradesh,Meerut,Sadar PS,28.978916,77.724107,UNDER_INVESTIGATION,2026-03-07 02:03:02,UPI_FRAUD
COMP001650,CMP-2026-001650,2026-03-07 02:08:56,CARD_FRAUD,8000.0,Uttar Pradesh,Bareilly,CB Ganj PS,28.434866,79.350165,CLOSED,2026-03-07 02:08:56,CARD_FRAUD
COMP007199,CMP-2026-007199,2026-03-07 02:53:04,ATM_FRAUD,2000.0,Uttar Pradesh,Firozabad,Dakshin PS,27.161853,78.415178,UNDER_INVESTIGATION,2026-03-07 02:53:04,ATM_FRAUD
COMP000862,CMP-2026-000862,2026-03-07 03:16:46,UPI_FRAUD,10000.0,Uttar Pradesh,Moradabad,Civil Lines PS,28.826058,78.763459,RESOLVED,2026-03-07 03:16:46,UPI_FRAUD
COMP009851,CMP-2026-009851,2026-03-07 03:45:18,ATM_FRAUD,8000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.4408,80.286669,UNDER_INVESTIGATION,2026-03-07 03:45:18,ATM_FRAUD
COMP007862,CMP-2026-007862,2026-03-07 03:51:11,ATM_FRAUD,20000.0,Uttar Pradesh,Agra,Tajganj PS,27.160775,78.06204,UNDER_INVESTIGATION,2026-03-07 03:51:11,ATM_FRAUD
COMP000305,CMP-2026-000305,2026-03-07 04:40:14,ATM_FRAUD,15000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.978015,77.727826,ACTION_TAKEN,2026-03-07 04:40:14,ATM_FRAUD
COMP007181,CMP-2026-007181,2026-03-07 05:07:28,ATM_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.557082,77.339574,RESOLVED,2026-03-07 05:07:28,ATM_FRAUD
COMP009958,CMP-2026-009958,2026-03-07 05:53:53,ATM_FRAUD,15000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.464849,77.731495,RESOLVED,2026-03-07 05:53:53,ATM_FRAUD
COMP001764,CMP-2026-001764,2026-03-07 06:20:50,ATM_FRAUD,8000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.615341,77.362257,RESOLVED,2026-03-07 06:20:50,ATM_FRAUD
COMP003159,CMP-2026-003159,2026-03-07 06:21:57,PHISHING,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.573003,77.322435,CLOSED,2026-03-07 06:21:57,PHISHING
COMP008834,CMP-2026-008834,2026-03-07 06:43:34,IDENTITY_FRAUD,20000.0,Uttar Pradesh,Agra,Tajganj PS,27.179742,78.043139,REGISTERED,2026-03-07 06:43:34,IDENTITY_FRAUD
COMP008199,CMP-2026-008199,2026-03-07 07:00:16,CARD_FRAUD,5000.0,Uttar Pradesh,Varanasi,Cantt PS,25.326825,82.989522,CLOSED,2026-03-07 07:00:16,CARD_FRAUD
COMP009393,CMP-2026-009393,2026-03-07 07:28:54,ATM_FRAUD,5000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.463359,80.33914,REGISTERED,2026-03-07 07:28:54,ATM_FRAUD
COMP002337,CMP-2026-002337,2026-03-07 08:37:23,ATM_FRAUD,8000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.771028,83.365835,RESOLVED,2026-03-07 08:37:23,ATM_FRAUD
COMP006594,CMP-2026-006594,2026-03-07 09:24:48,ATM_FRAUD,2000.0,Uttar Pradesh,Mirzapur,Vindhyachal PS,25.170916,82.526708,UNDER_INVESTIGATION,2026-03-07 09:24:48,ATM_FRAUD
COMP006220,CMP-2026-006220,2026-03-07 09:25:50,ATM_FRAUD,10000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Kasna PS,28.474633,77.50572,CLOSED,2026-03-07 09:25:50,ATM_FRAUD
COMP003100,CMP-2026-003100,2026-03-07 09:35:22,ATM_FRAUD,2000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.36252,82.95924,CLOSED,2026-03-07 09:35:22,ATM_FRAUD
COMP002962,CMP-2026-002962,2026-03-07 10:05:57,UPI_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.801543,83.395762,REGISTERED,2026-03-07 10:05:57,UPI_FRAUD
COMP005452,CMP-2026-005452,2026-03-07 10:39:21,PHISHING,5000.0,Uttar Pradesh,Mathura,Highway PS,27.462265,77.637326,REGISTERED,2026-03-07 10:39:21,PHISHING
COMP003342,CMP-2026-003342,2026-03-07 10:50:06,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.699455,77.455139,UNDER_INVESTIGATION,2026-03-07 10:50:06,ONLINE_BANKING_FRAUD
COMP005365,CMP-2026-005365,2026-03-07 10:56:11,IDENTITY_FRAUD,45000.0,Uttar Pradesh,Varanasi,Cantt PS,25.330341,82.996534,RESOLVED,2026-03-07 10:56:11,IDENTITY_FRAUD
COMP000783,CMP-2026-000783,2026-03-07 11:50:03,CARD_FRAUD,2000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.443068,81.848232,REGISTERED,2026-03-07 11:50:03,CARD_FRAUD
COMP007086,CMP-2026-007086,2026-03-07 12:20:17,UPI_FRAUD,45000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.427362,80.348402,RESOLVED,2026-03-07 12:20:17,UPI_FRAUD
COMP002082,CMP-2026-002082,2026-03-07 12:36:51,ATM_FRAUD,15000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.824947,80.931557,REGISTERED,2026-03-07 12:36:51,ATM_FRAUD
COMP008480,CMP-2026-008480,2026-03-07 12:39:07,ONLINE_BANKING_FRAUD,45000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.785081,83.378817,CLOSED,2026-03-07 12:39:07,ONLINE_BANKING_FRAUD
COMP002269,CMP-2026-002269,2026-03-07 12:55:10,ATM_FRAUD,2000.0,Uttar Pradesh,Agra,Sadar Bazar PS,27.151891,78.02319,REGISTERED,2026-03-07 12:55:10,ATM_FRAUD
COMP009953,CMP-2026-009953,2026-03-07 13:04:42,UPI_FRAUD,15000.0,Uttar Pradesh,Muzaffarnagar,New Mandi PS,29.45275,77.725826,UNDER_INVESTIGATION,2026-03-07 13:04:42,UPI_FRAUD
COMP007784,CMP-2026-007784,2026-03-07 13:21:49,ATM_FRAUD,8000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.909384,78.075488,RESOLVED,2026-03-07 13:21:49,ATM_FRAUD
COMP008272,CMP-2026-008272,2026-03-07 14:39:56,ATM_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.766386,83.365702,CLOSED,2026-03-07 14:39:56,ATM_FRAUD
COMP004952,CMP-2026-004952,2026-03-07 14:45:37,CARD_FRAUD,15000.0,Uttar Pradesh,Moradabad,Majhola PS,28.819747,78.74657,RESOLVED,2026-03-07 14:45:37,CARD_FRAUD
COMP006505,CMP-2026-006505,2026-03-07 15:24:18,OTHER,10000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.450202,81.821346,RESOLVED,2026-03-07 15:24:18,OTHER
COMP005673,CMP-2026-005673,2026-03-07 15:45:17,CARD_FRAUD,8000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 58 PS,28.630525,77.376925,RESOLVED,2026-03-07 15:45:17,CARD_FRAUD
COMP004986,CMP-2026-004986,2026-03-07 16:19:14,PHISHING,2000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.424983,80.322696,CLOSED,2026-03-07 16:19:14,PHISHING
COMP002620,CMP-2026-002620,2026-03-07 16:58:29,ATM_FRAUD,5000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.317582,82.998228,REGISTERED,2026-03-07 16:58:29,ATM_FRAUD
COMP004674,CMP-2026-004674,2026-03-07 17:11:04,CARD_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Gulriha PS,26.790438,83.387784,RESOLVED,2026-03-07 17:11:04,CARD_FRAUD
COMP004423,CMP-2026-004423,2026-03-07 18:11:02,ATM_FRAUD,10000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.368816,82.963729,RESOLVED,2026-03-07 18:11:02,ATM_FRAUD
COMP004694,CMP-2026-004694,2026-03-07 18:19:27,ATM_FRAUD,2000.0,Uttar Pradesh,Aligarh,Kwarsi PS,27.942874,78.087688,REGISTERED,2026-03-07 18:19:27,ATM_FRAUD
COMP006598,CMP-2026-006598,2026-03-07 18:38:20,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Varanasi,Sarnath PS,25.38021,83.018217,UNDER_INVESTIGATION,2026-03-07 18:38:20,ONLINE_BANKING_FRAUD
COMP003546,CMP-2026-003546,2026-03-07 20:24:17,UPI_FRAUD,10000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.833029,80.928122,REGISTERED,2026-03-07 20:24:17,UPI_FRAUD
COMP007807,CMP-2026-007807,2026-03-07 21:52:02,UPI_FRAUD,30000.0,Uttar Pradesh,Lucknow,Charbagh PS,26.82688,80.923519,REGISTERED,2026-03-07 21:52:02,UPI_FRAUD
COMP003674,CMP-2026-003674,2026-03-07 21:52:58,CARD_FRAUD,10000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.973874,77.730206,RESOLVED,2026-03-07 21:52:58,CARD_FRAUD
COMP007805,CMP-2026-007805,2026-03-07 21:54:53,ATM_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.692199,77.470241,REGISTERED,2026-03-07 21:54:53,ATM_FRAUD
COMP002142,CMP-2026-002142,2026-03-07 22:27:26,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.633302,77.356546,REGISTERED,2026-03-07 22:27:26,ONLINE_BANKING_FRAUD
COMP000479,CMP-2026-000479,2026-03-08 00:23:25,CARD_FRAUD,10000.0,Uttar Pradesh,Meerut,Nauchandi PS,28.951151,77.742397,UNDER_INVESTIGATION,2026-03-08 00:23:25,CARD_FRAUD
COMP009933,CMP-2026-009933,2026-03-08 01:57:52,CARD_FRAUD,20000.0,Uttar Pradesh,Varanasi,Cantt PS,25.338898,82.996575,CLOSED,2026-03-08 01:57:52,CARD_FRAUD
COMP004000,CMP-2026-004000,2026-03-08 02:40:57,ATM_FRAUD,2000.0,Uttar Pradesh,Kanpur Nagar,Govind Nagar PS,26.433594,80.302641,RESOLVED,2026-03-08 02:40:57,ATM_FRAUD
COMP009021,CMP-2026-009021,2026-03-08 03:24:54,CARD_FRAUD,20000.0,Uttar Pradesh,Mathura,Kotwali PS,27.502411,77.675862,RESOLVED,2026-03-08 03:24:54,CARD_FRAUD
COMP009256,CMP-2026-009256,2026-03-08 04:06:34,CARD_FRAUD,10000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.454443,78.572883,UNDER_INVESTIGATION,2026-03-08 04:06:34,CARD_FRAUD
COMP003163,CMP-2026-003163,2026-03-08 04:33:02,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.297648,82.993359,REGISTERED,2026-03-08 04:33:02,ONLINE_BANKING_FRAUD
COMP005658,CMP-2026-005658,2026-03-08 04:46:59,UPI_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.628275,77.367443,REGISTERED,2026-03-08 04:46:59,UPI_FRAUD
COMP004711,CMP-2026-004711,2026-03-08 04:56:19,ONLINE_BANKING_FRAUD,2000.0,Uttar Pradesh,Ayodhya (Faizabad),Ayodhya PS,26.785881,82.201891,REGISTERED,2026-03-08 04:56:19,ONLINE_BANKING_FRAUD
COMP002691,CMP-2026-002691,2026-03-08 04:57:42,CARD_FRAUD,45000.0,Uttar Pradesh,Varanasi,Dashashwamedh PS,25.307947,83.005329,UNDER_INVESTIGATION,2026-03-08 04:57:42,CARD_FRAUD
COMP003348,CMP-2026-003348,2026-03-08 05:01:32,OTHER,2000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.558043,77.318898,RESOLVED,2026-03-08 05:01:32,OTHER
COMP008757,CMP-2026-008757,2026-03-08 05:08:28,CARD_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Indirapuram PS,28.635633,77.369292,UNDER_INVESTIGATION,2026-03-08 05:08:28,CARD_FRAUD
COMP000572,CMP-2026-000572,2026-03-08 05:17:22,PHISHING,20000.0,Uttar Pradesh,Kanpur Nagar,Civil Lines PS,26.454821,80.348086,RESOLVED,2026-03-08 05:17:22,PHISHING
COMP006918,CMP-2026-006918,2026-03-08 06:06:49,CARD_FRAUD,15000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.379315,82.950084,UNDER_INVESTIGATION,2026-03-08 06:06:49,CARD_FRAUD
COMP003105,CMP-2026-003105,2026-03-08 06:25:35,ATM_FRAUD,30000.0,Uttar Pradesh,Prayagraj,Jhusi PS,25.446028,81.91504,UNDER_INVESTIGATION,2026-03-08 06:25:35,ATM_FRAUD
COMP004008,CMP-2026-004008,2026-03-08 07:16:24,ATM_FRAUD,8000.0,Uttar Pradesh,Varanasi,Bhelupur PS,25.305927,82.997759,REGISTERED,2026-03-08 07:16:24,ATM_FRAUD
COMP009359,CMP-2026-009359,2026-03-08 07:18:52,UPI_FRAUD,8000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.651428,77.353143,CLOSED,2026-03-08 07:18:52,UPI_FRAUD
COMP004131,CMP-2026-004131,2026-03-08 07:44:34,ATM_FRAUD,10000.0,Uttar Pradesh,Jaunpur,Kotwali PS,25.739124,82.713691,UNDER_INVESTIGATION,2026-03-08 07:44:34,ATM_FRAUD
COMP001538,CMP-2026-001538,2026-03-08 07:59:08,ATM_FRAUD,2000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.458183,81.827554,RESOLVED,2026-03-08 07:59:08,ATM_FRAUD
COMP008892,CMP-2026-008892,2026-03-08 08:06:37,ONLINE_BANKING_FRAUD,15000.0,Uttar Pradesh,Varanasi,Sigra PS,25.328198,82.97541,RESOLVED,2026-03-08 08:06:37,ONLINE_BANKING_FRAUD
COMP000362,CMP-2026-000362,2026-03-08 08:16:17,CARD_FRAUD,2000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.981416,77.534647,RESOLVED,2026-03-08 08:16:17,CARD_FRAUD
COMP006839,CMP-2026-006839,2026-03-08 08:38:03,UPI_FRAUD,30000.0,Uttar Pradesh,Prayagraj,Civil Lines PS,25.460876,81.836674,RESOLVED,2026-03-08 08:38:03,UPI_FRAUD
COMP008930,CMP-2026-008930,2026-03-08 08:54:57,ONLINE_BANKING_FRAUD,45000.0,Uttar Pradesh,Noida (Gautam Buddha Nagar),Sector 20 PS,28.554996,77.316181,REGISTERED,2026-03-08 08:54:57,ONLINE_BANKING_FRAUD
COMP009019,CMP-2026-009019,2026-03-08 09:32:54,CARD_FRAUD,8000.0,Uttar Pradesh,Mirzapur,Kotwali PS,25.156221,82.567766,UNDER_INVESTIGATION,2026-03-08 09:32:54,CARD_FRAUD
COMP003479,CMP-2026-003479,2026-03-08 10:51:08,ATM_FRAUD,15000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.808876,80.903377,UNDER_INVESTIGATION,2026-03-08 10:51:08,ATM_FRAUD
COMP003898,CMP-2026-003898,2026-03-08 11:08:16,CARD_FRAUD,2000.0,Uttar Pradesh,Lucknow,Hazratganj PS,26.843094,80.95906,RESOLVED,2026-03-08 11:08:16,CARD_FRAUD
COMP001827,CMP-2026-001827,2026-03-08 11:42:42,CARD_FRAUD,5000.0,Uttar Pradesh,Lucknow,Gomti Nagar PS,26.854066,81.005713,RESOLVED,2026-03-08 11:42:42,CARD_FRAUD
COMP007066,CMP-2026-007066,2026-03-08 12:09:05,ONLINE_BANKING_FRAUD,5000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.45113,78.570538,UNDER_INVESTIGATION,2026-03-08 12:09:05,ONLINE_BANKING_FRAUD
COMP001511,CMP-2026-001511,2026-03-08 12:23:54,CARD_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Kavi Nagar PS,28.670764,77.456537,REGISTERED,2026-03-08 12:23:54,CARD_FRAUD
COMP006734,CMP-2026-006734,2026-03-08 13:19:55,UPI_FRAUD,15000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.760607,83.36626,RESOLVED,2026-03-08 13:19:55,UPI_FRAUD
COMP002896,CMP-2026-002896,2026-03-08 13:47:03,UPI_FRAUD,2000.0,Uttar Pradesh,Lucknow,Alambagh PS,26.824764,80.925549,REGISTERED,2026-03-08 13:47:03,UPI_FRAUD
COMP007105,CMP-2026-007105,2026-03-08 15:36:38,UPI_FRAUD,8000.0,Uttar Pradesh,Varanasi,Sigra PS,25.32868,82.971946,RESOLVED,2026-03-08 15:36:38,UPI_FRAUD
COMP009312,CMP-2026-009312,2026-03-08 16:02:07,ATM_FRAUD,15000.0,Uttar Pradesh,Lucknow,Indira Nagar PS,26.891983,80.979313,UNDER_INVESTIGATION,2026-03-08 16:02:07,ATM_FRAUD
COMP002411,CMP-2026-002411,2026-03-08 16:41:22,CARD_FRAUD,5000.0,Uttar Pradesh,Gorakhpur,Cantt PS,26.767419,83.369136,CLOSED,2026-03-08 16:41:22,CARD_FRAUD
COMP002052,CMP-2026-002052,2026-03-08 17:02:40,CARD_FRAUD,20000.0,Uttar Pradesh,Saharanpur,Sadar PS,29.964536,77.539101,REGISTERED,2026-03-08 17:02:40,CARD_FRAUD
COMP005057,CMP-2026-005057,2026-03-08 17:04:49,ATM_FRAUD,20000.0,Uttar Pradesh,Kanpur Nagar,Kidwai Nagar PS,26.417833,80.351966,UNDER_INVESTIGATION,2026-03-08 17:04:49,ATM_FRAUD
COMP002906,CMP-2026-002906,2026-03-08 17:31:54,UPI_FRAUD,30000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.921277,78.071833,RESOLVED,2026-03-08 17:31:54,UPI_FRAUD
COMP005353,CMP-2026-005353,2026-03-08 19:41:48,CARD_FRAUD,5000.0,Uttar Pradesh,Kanpur Nagar,Kalyanpur PS,26.50739,80.248036,CLOSED,2026-03-08 19:41:48,CARD_FRAUD
COMP006720,CMP-2026-006720,2026-03-08 19:47:31,CARD_FRAUD,5000.0,Uttar Pradesh,Varanasi,Shivpur PS,25.369893,82.952732,UNDER_INVESTIGATION,2026-03-08 19:47:31,CARD_FRAUD
COMP004756,CMP-2026-004756,2026-03-08 19:47:38,ATM_FRAUD,10000.0,Uttar Pradesh,Mathura,Highway PS,27.46815,77.617356,RESOLVED,2026-03-08 19:47:38,ATM_FRAUD
COMP007549,CMP-2026-007549,2026-03-08 20:16:48,CARD_FRAUD,5000.0,Uttar Pradesh,Ghaziabad,Kaushambi PS,28.642187,77.351602,REGISTERED,2026-03-08 20:16:48,CARD_FRAUD
COMP006746,CMP-2026-006746,2026-03-08 20:24:52,PHISHING,5000.0,Uttar Pradesh,Aligarh,Civil Lines PS,27.912993,78.088526,CLOSED,2026-03-08 20:24:52,PHISHING
COMP002024,CMP-2026-002024,2026-03-08 21:05:13,UPI_FRAUD,2000.0,Uttar Pradesh,Jhansi,Nawabad PS,25.441971,78.583661,RESOLVED,2026-03-08 21:05:13,UPI_FRAUD
